,s,t,d,s
19302,107,249,1.8176223039265802,18.0
19303,107,251,17.797209056997467,26.5
19304,107,252,15.414726587681663,19.0
19305,107,253,18.532008409734114,26.5
19306,107,257,9.13997864981757,18.0
19307,107,258,11.812170571822785,26.5
19308,107,259,20.41593748800703,18.0
19309,107,260,6.717568058418918,18.0
19310,107,261,3.5558779419476667,18.0
19311,107,262,6.2570415575466205,18.0
19312,107,264,3857.5059669364864,26.5
19313,108,2,11.728301653856631,35.0
19314,108,4,14.348522615116906,26.5
19315,108,5,19.245009271479116,35.0
19316,108,6,7.7161177339776845,35.0
19317,108,7,19.90076378444977,26.5
19318,108,8,20.769749413249446,26.5
19319,108,9,24.067464021186204,35.0
19320,108,10,18.24808786885313,35.0
19321,108,11,2.3306148089233596,35.0
19322,108,12,12.399563752420026,26.5
19323,108,13,13.27930067001049,26.5
19324,108,14,5.762379595927306,26.5
19325,108,16,25.35028875304558,35.0
19326,108,17,13.708617574519167,26.5
19327,108,18,31.358036544407327,26.5
19328,108,19,24.73096117214353,35.0
19329,108,20,29.745038903221815,26.5
19330,108,21,1.9854391545572432,35.0
19331,108,22,2.931215388005611,27.5
19332,108,24,22.64999924049604,26.5
19333,108,25,9.988446383540184,26.5
19334,108,26,4.631016523540938,26.5
19335,108,29,2.3159501943058487,35.0
19336,108,30,13.416294457899737,35.0
19337,108,31,1650.7050938945536,35.0
19338,108,32,29.71399030813261,26.5
19339,108,33,11.255519362944778,26.5
19340,108,34,11.524597062500847,26.5
19341,108,35,9.277214924888414,26.5
19342,108,36,12.686084756660858,26.5
19343,108,37,11.642961582248798,26.5
19344,108,38,22.681612440277057,35.0
19345,108,39,8.1372936901774,35.0
19346,108,40,9.317576283438694,26.5
19347,108,42,22.63895620750646,26.5
19348,108,43,20.765880612266116,26.5
19349,108,45,13.514794782081967,26.5
19350,108,46,32.101953063067825,35.0
19351,108,48,13.602163547174746,26.5
19352,108,49,10.43220310426744,26.5
19353,108,50,18.277805662672023,26.5
19354,108,51,33.19800733535337,26.5
19355,108,52,10.354536298773109,26.5
19356,108,53,23.868176194349108,26.5
19357,108,54,10.454182268040997,26.5
19358,108,55,2.734809743713054,35.0
19359,108,56,19.322906664619325,26.5
19360,108,57,19.322906664619325,26.5
19361,108,58,29.987173356210636,26.5
19362,108,59,27.846088955943348,26.5
19363,108,60,27.60766699462091,26.5
19364,108,61,8.537687946110672,26.5
19365,108,62,8.515630340482474,26.5
19366,108,63,13.481635150954205,27.5
19367,108,64,27.09630673720971,35.0
19368,108,65,10.72772870416946,26.5
19369,108,66,11.741271585307185,26.5
19370,108,67,4.1791256751639105,27.5
19371,108,68,16.809219729700587,26.5
19372,108,69,25.75895687340526,26.5
19373,108,70,20.521378570493052,26.5
19374,108,73,24.038513654740317,35.0
19375,108,74,23.187079317504537,26.5
19376,108,75,23.07697468526277,26.5
19377,108,76,11.019180759934052,27.5
19378,108,77,10.133451893059064,27.5
19379,108,78,28.58320948636896,26.5
19380,108,79,14.847140969927175,26.5
19381,108,80,12.89589540763375,26.5
19382,108,81,34.74436996793418,27.5
19383,108,82,17.573719828113113,26.5
19384,108,85,6.130015367865296,26.5
19385,108,86,18.50188683601726,35.0
19386,108,87,13.317034488560507,26.5
19387,108,88,12.196642076563231,26.5
19388,108,89,4.877782864337738,26.5
19389,108,90,16.1692724214982,26.5
19390,108,91,4.32009173563115,35.0
19391,108,92,22.990504103925865,27.5
19392,108,94,30.617437611359534,26.5
19393,108,95,17.52236985952898,27.5
19394,108,97,10.525620150287645,26.5
19395,108,98,21.668909293704292,35.0
19396,108,99,17.499023479830125,35.0
19397,108,100,17.5755729082398,26.5
19398,108,101,27.774258625147837,35.0
19399,108,102,13.830878251334658,26.5
19400,108,106,9.314543336933475,26.5
19401,108,107,15.52247987932985,26.5
19402,108,109,15.77826181682849,35.0
19403,108,110,13.926623828638633,35.0
19404,108,111,6.40011140695676,26.5
19405,108,112,14.317921781601491,26.5
19406,108,113,15.209412731860052,26.5
19407,108,114,15.00949827201808,26.5
19408,108,116,25.43347570760664,26.5
19409,108,117,13.78546682667439,35.0
19410,108,119,26.99113861286685,26.5
19411,108,120,28.02222756867335,26.5
19412,108,122,21.786653009292884,35.0
19413,108,123,1.7927293287372081,35.0
19414,108,124,13.497463617645357,35.0
19415,108,125,14.8107982076081,26.5
19416,108,126,25.23523787016439,26.5
19417,108,127,30.702098400713595,26.5
19418,108,128,30.976256465694952,26.5
19419,108,129,19.233350341439166,26.5
19420,108,130,18.83429799898416,35.0
19421,108,131,20.752131621180965,35.0
19422,108,132,17.227387079846043,35.0
19423,108,133,5.575509976026054,26.5
19424,108,134,17.461626046743138,35.0
19425,108,135,17.868832683584834,35.0
19426,108,136,31.319568859310888,26.5
19427,108,137,15.948942170741743,26.5
19428,108,138,21.69471208933929,26.5
19429,108,139,20.346693980402023,35.0
19430,108,140,19.03885088425508,26.5
19431,108,141,19.092551734370947,26.5
19432,108,143,19.7660207238167,26.5
19433,108,144,13.995155453618882,26.5
19434,108,145,16.41103049075267,26.5
19435,108,146,17.40993615915755,26.5
19436,108,147,25.341908929756812,26.5
19437,108,148,13.365482785532159,26.5
19438,108,149,2.734234238457225,35.0
19439,108,150,3.5285824873029425,35.0
19440,108,151,22.64999924049604,26.5
19441,108,152,24.496069275537053,26.5
19442,108,153,31.609139859010742,26.5
19443,108,156,16.240557697707466,35.0
19444,108,157,15.041330305000475,26.5
19445,108,158,16.311696508457473,26.5
19446,108,159,25.42521141786121,26.5
19447,108,160,15.775421174230146,26.5
19448,108,161,18.145622653870095,26.5
19449,108,162,18.201709436215978,26.5
19450,108,163,18.79356201968379,26.5
19451,108,164,17.113634185448593,26.5
19452,108,165,2.6282587779608333,27.5
19453,108,166,23.800390368887285,26.5
19454,108,167,25.998431231450738,26.5
19455,108,168,23.53161702454784,26.5
19456,108,169,29.094691135097396,26.5
19457,108,170,16.90911439677593,26.5
19458,108,171,16.376143600719914,26.5
19459,108,174,32.31211599693495,26.5
19460,108,175,24.813815078891857,35.0
19461,108,176,12.516061392797013,35.0
19462,108,177,10.260432463319905,26.5
19463,108,178,1.4126162245519194,35.0
19464,108,180,14.180617496285961,35.0
19465,108,181,8.287439741629397,26.5
19466,108,182,28.027893215618917,26.5
19467,108,183,33.81131248060876,27.5
19468,108,184,31.053408185900157,26.5
19469,108,185,30.38327465963198,26.5
19470,108,187,14.328159513480689,35.0
19471,108,188,9.465990884210385,26.5
19472,108,189,9.10045249149509,26.5
19473,108,190,7.302862129663915,26.5
19474,108,191,24.19585388818428,35.0
19475,108,192,20.5854276826098,27.5
19476,108,193,18.280345498748602,26.5
19477,108,194,22.501825097311386,26.5
19478,108,195,9.281755476055396,26.5
19479,108,196,16.958178686339828,26.5
19480,108,197,16.655842347755584,35.0
19481,108,198,13.427990931298979,26.5
19482,108,199,23.06854971961837,26.5
19483,108,201,11.764145878807378,35.0
19484,108,202,18.477739561133347,26.5
19485,108,203,21.422662277709055,35.0
19486,108,204,20.563120234896118,35.0
19487,108,205,21.286246216185457,35.0
19488,108,206,10.174374933045144,26.5
19489,108,208,28.317739879579946,26.5
19490,108,209,12.431313051179558,26.5
19491,108,210,2.5386407614064077,35.0
19492,108,211,14.248040416251651,26.5
19493,108,215,18.774259417582787,35.0
19494,108,216,15.445153767369348,35.0
19495,108,217,907.0403382697098,35.0
19496,108,219,22.17501490871432,35.0
19497,108,220,32.1304857667878,26.5
19498,108,221,9.248135193421229,27.5
19499,108,222,9.827955795174827,35.0
19500,108,223,20.70262696896474,26.5
19501,108,225,9.060703200900974,26.5
19502,108,226,16.304720974500146,26.5
19503,108,227,5.3418113745155065,26.5
19504,108,228,5.997391260292501,26.5
19505,108,232,13.21898379464926,26.5
19506,108,234,15.620601241608572,26.5
19507,108,235,29.044324732916525,26.5
19508,108,236,19.196547223742705,26.5
19509,108,237,20.428639666410763,26.5
19510,108,238,20.433242226330492,26.5
19511,108,239,20.182901417428372,26.5
19512,108,240,34.262929949699945,26.5
19513,108,242,30.201361380341826,26.5
19514,108,243,27.29899842630018,26.5
19515,108,245,12.418176659298966,35.0
19516,108,246,17.68676656855486,26.5
19517,108,247,25.987646220757355,26.5
19518,108,248,28.14300536547055,26.5
19519,108,249,15.580876312725671,26.5
19520,108,251,13.615203478369322,35.0
19521,108,252,25.662375246856907,27.5
19522,108,253,27.6842524883042,35.0
19523,108,257,6.383287201219833,26.5
19524,108,258,14.25101956956425,35.0
19525,108,259,34.43495682167522,26.5
19526,108,260,17.57298528797594,26.5
19527,108,261,13.27779858908829,26.5
19528,108,262,20.957060816060945,26.5
19529,108,264,3861.8023260936575,35.0
19530,109,2,27.30520810853814,35.0
19531,109,4,24.146127970228907,26.5
19532,109,5,3.9193441771851125,35.0
19533,109,6,9.272561066178659,35.0
19534,109,7,30.812603676762105,26.5
19535,109,8,31.80356043502635,26.5
19536,109,9,38.41446236353448,35.0
19537,109,10,33.875987823573475,35.0
19538,109,11,13.911940060579985,35.0
19539,109,12,20.374439249205764,26.5
19540,109,13,21.062781907989983,26.5
19541,109,14,14.044961519174702,26.5
19542,109,16,39.73225596607722,35.0
19543,109,17,24.805419931996653,26.5
19544,109,18,41.91856600825921,26.5
19545,109,19,40.16660936268523,35.0
19546,109,20,40.503436615044585,26.5
19547,109,21,15.816572857663463,35.0
19548,109,22,14.417760905835774,27.5
19549,109,24,31.66145431526786,26.5
19550,109,25,20.53609981172041,26.5
19551,109,26,15.95081445025783,26.5
19552,109,29,16.299097374871685,35.0
19553,109,30,29.018247618375867,35.0
19554,109,31,1638.979745678598,35.0
19555,109,32,41.03238918441845,26.5
19556,109,33,20.80359440440437,26.5
19557,109,34,22.19717712860022,26.5
19558,109,35,23.80593264544073,26.5
19559,109,36,25.373826292344866,26.5
19560,109,37,24.78485109700055,26.5
19561,109,38,38.30144029929684,35.0
19562,109,39,23.513003613278503,35.0
19563,109,40,19.33820727822402,26.5
19564,109,42,32.15253231136435,26.5
19565,109,43,30.13214527274735,26.5
19566,109,45,22.543750606989274,26.5
19567,109,46,45.05141940347399,35.0
19568,109,48,23.231925246551295,26.5
19569,109,49,21.977962806584532,26.5
19570,109,50,26.62704512427349,26.5
19571,109,51,44.96482369208718,26.5
19572,109,52,19.951342279667166,26.5
19573,109,53,36.78180805585485,26.5
19574,109,54,19.755691820641676,26.5
19575,109,55,13.706227782784117,35.0
19576,109,56,32.80407125211092,26.5
19577,109,57,32.80407125211092,26.5
19578,109,58,42.48895521974218,26.5
19579,109,59,38.70256595251687,26.5
19580,109,60,38.49566080795633,26.5
19581,109,61,21.825202167503623,26.5
19582,109,62,21.83050641368698,26.5
19583,109,63,28.108850397104877,27.5
19584,109,64,41.788334597805374,35.0
19585,109,65,20.971752640680897,26.5
19586,109,66,21.93752076112267,26.5
19587,109,67,14.069015876902451,27.5
19588,109,68,26.03711094446109,26.5
19589,109,69,36.08262065454563,26.5
19590,109,70,33.570008387206705,26.5
19591,109,73,38.518352925192104,35.0
19592,109,74,33.11402219954163,26.5
19593,109,75,33.461827975957725,26.5
19594,109,76,26.072942267086347,27.5
19595,109,77,25.047348173864286,27.5
19596,109,78,39.374053021606585,26.5
19597,109,79,24.136390383131904,26.5
19598,109,80,23.672626875060878,26.5
19599,109,81,46.32540916981224,27.5
19600,109,82,30.888206124245798,26.5
19601,109,85,19.772150251022104,26.5
19602,109,86,33.9852923023136,35.0
19603,109,87,21.339639807712402,26.5
19604,109,88,20.379612953556126,26.5
19605,109,89,18.571922871301403,26.5
19606,109,90,25.116667256886043,26.5
19607,109,91,19.852644160639993,35.0
19608,109,92,36.870383537161665,27.5
19609,109,94,41.21835843143923,26.5
19610,109,95,31.910424415450198,27.5
19611,109,97,21.38905723652983,26.5
19612,109,98,36.432061006849246,35.0
19613,109,99,3.9366795049444927,35.0
19614,109,100,26.26893180139807,26.5
19615,109,101,43.00606366363122,35.0
19616,109,102,27.868816104794522,26.5
19617,109,106,19.764729745816066,26.5
19618,109,107,24.864901263879492,26.5
19619,109,108,15.77826181682849,35.0
19620,109,110,2.137184977198793,35.0
19621,109,111,17.565495029636764,26.5
19622,109,112,25.550863031236013,26.5
19623,109,113,23.880729826869153,26.5
19624,109,114,23.72616260902479,26.5
19625,109,116,34.75387736968768,26.5
19626,109,117,29.001768076252805,35.0
19627,109,119,36.80679412322502,26.5
19628,109,120,37.69861628751583,26.5
19629,109,122,37.08914842523437,35.0
19630,109,123,16.827675858201687,35.0
19631,109,124,29.108932736270066,35.0
19632,109,125,22.950336130852463,26.5
19633,109,126,36.76339612631755,26.5
19634,109,127,40.3466368237297,26.5
19635,109,128,40.4433088744814,26.5
19636,109,129,31.89882539829133,26.5
19637,109,130,34.04889202880023,35.0
19638,109,131,35.95144460051478,35.0
19639,109,132,33.0050427777042,35.0
19640,109,133,18.535412741188548,26.5
19641,109,134,32.25883571915607,35.0
19642,109,135,32.51136074763526,35.0
19643,109,136,41.40920013227778,26.5
19644,109,137,25.569297188846896,26.5
19645,109,138,34.2297405272682,26.5
19646,109,139,36.09834838619703,35.0
19647,109,140,28.620835930210017,26.5
19648,109,141,28.7442400298852,26.5
19649,109,143,28.557695308792617,26.5
19650,109,144,23.02895481335179,26.5
19651,109,145,27.29544463573462,26.5
19652,109,146,28.419323135105383,26.5
19653,109,147,36.47266690056744,26.5
19654,109,148,22.965928752605976,26.5
19655,109,149,18.40537285846144,35.0
19656,109,150,17.979300647713302,35.0
19657,109,151,31.66145431526786,26.5
19658,109,152,33.88262279610099,26.5
19659,109,153,41.44256112386537,26.5
19660,109,156,9.521301949837527,35.0
19661,109,157,27.75336966984191,26.5
19662,109,158,24.412040453176644,26.5
19663,109,159,36.33456751896758,26.5
19664,109,160,29.54979256314082,26.5
19665,109,161,27.26181762820672,26.5
19666,109,162,27.65418786967662,26.5
19667,109,163,27.57690621228344,26.5
19668,109,164,26.183653869603482,26.5
19669,109,165,17.388446100487894,27.5
19670,109,166,32.87038494936742,26.5
19671,109,167,36.41897300352418,26.5
19672,109,168,34.24956710419755,26.5
19673,109,169,39.38939628223453,26.5
19674,109,170,26.28011166837807,26.5
19675,109,171,26.67942304776983,26.5
19676,109,174,42.98879609651718,26.5
19677,109,175,39.546816227496706,35.0
19678,109,176,3.291981643948669,35.0
19679,109,177,24.4443848755206,26.5
19680,109,178,16.189635778273626,35.0
19681,109,180,29.46263676600287,35.0
19682,109,181,19.207881887855784,26.5
19683,109,182,39.76294947803067,26.5
19684,109,183,46.42166751124547,27.5
19685,109,184,43.17853836775371,26.5
19686,109,185,41.573186960958736,26.5
19687,109,187,9.182326092193202,35.0
19688,109,188,21.743431953985986,26.5
19689,109,189,20.87733795857891,26.5
19690,109,190,19.544606697333293,26.5
19691,109,191,39.61826155310986,35.0
19692,109,192,34.789541144642044,27.5
19693,109,193,29.156370236767586,26.5
19694,109,194,33.40369615629317,26.5
19695,109,195,18.22907409583546,26.5
19696,109,196,30.965531997327375,26.5
19697,109,197,31.64755897052505,35.0
19698,109,198,26.529439390337814,26.5
19699,109,199,35.00671461671011,26.5
19700,109,201,26.80909832073952,35.0
19701,109,202,28.85345566380743,26.5
19702,109,203,37.19674293126785,35.0
19703,109,204,4.811508824122434,35.0
19704,109,205,36.79331251508983,35.0
19705,109,206,11.786765003441843,26.5
19706,109,208,41.12995282537323,26.5
19707,109,209,21.24700771296892,26.5
19708,109,210,18.00632197481459,35.0
19709,109,211,23.00715024208921,26.5
19710,109,215,34.1378924390976,35.0
19711,109,216,30.994637436352097,35.0
19712,109,217,894.4236808390685,35.0
19713,109,219,37.86672367971891,35.0
19714,109,220,41.98125723874327,26.5
19715,109,221,10.668251145536212,27.5
19716,109,222,25.324390124569565,35.0
19717,109,223,32.42944118810716,26.5
19718,109,225,22.20382730461108,26.5
19719,109,226,27.76198494155335,26.5
19720,109,227,15.334431305572187,26.5
19721,109,228,16.907686445322383,26.5
19722,109,232,22.750022765350202,26.5
19723,109,234,24.62747615980006,26.5
19724,109,235,38.90746957626126,26.5
19725,109,236,28.830476838036404,26.5
19726,109,237,30.138126535880726,26.5
19727,109,238,29.137708033636006,26.5
19728,109,239,28.559920308774945,26.5
19729,109,240,44.44381907665832,26.5
19730,109,242,41.593576696610086,26.5
19731,109,243,36.709179214643896,26.5
19732,109,245,9.824591702214478,35.0
19733,109,246,25.863902404704298,26.5
19734,109,247,36.21688319098101,26.5
19735,109,248,39.5069147460591,26.5
19736,109,249,23.756034995898627,26.5
19737,109,251,7.940939129527197,35.0
19738,109,252,38.97157509107685,27.5
19739,109,253,41.5643759629619,35.0
19740,109,257,18.56941634328625,26.5
19741,109,258,29.120405558991518,35.0
19742,109,259,45.251045042820834,26.5
19743,109,260,29.925540302253903,26.5
19744,109,261,21.347361844102995,26.5
19745,109,262,31.116176379620725,26.5
19746,109,264,3848.336272518302,35.0
19747,110,2,25.336048088512456,35.0
19748,110,4,23.24376802455205,26.5
19749,110,5,6.054628153338857,35.0
19750,110,6,7.992429296409373,35.0
19751,110,7,29.881014044608982,26.5
19752,110,8,30.866930222995155,26.5
19753,110,9,36.99208428963887,35.0
19754,110,10,32.12105578994381,35.0
19755,110,11,12.18370415465853,35.0
19756,110,12,19.58229549359105,26.5
19757,110,13,20.32312869998487,26.5
19758,110,14,12.752553433743788,26.5
19759,110,16,38.307571551508325,35.0
19760,110,17,23.74837698497886,26.5
19761,110,18,41.14169284859698,26.5
19762,110,19,38.48848324826149,35.0
19763,110,20,39.68708654539286,26.5
19764,110,21,14.123143280153126,35.0
19765,110,22,12.797167339844341,27.5
19766,110,24,31.0067714596399,26.5
19767,110,25,19.428499495276046,26.5
19768,110,26,14.51074476714254,26.5
19769,110,29,14.30789166130744,35.0
19770,110,30,27.050822248203513,35.0
19771,110,31,1641.0515135435833,35.0
19772,110,32,40.13457684168,26.5
19773,110,33,19.82957182098423,26.5
19774,110,34,21.128963274677844,26.5
19775,110,35,22.25674116599785,26.5
19776,110,36,24.11368957557972,26.5
19777,110,37,23.452125358443247,26.5
19778,110,38,36.55355883733961,35.0
19779,110,39,21.808055959195983,35.0
19780,110,40,18.245774088070384,26.5
19781,110,42,31.43480926281428,26.5
19782,110,43,29.40600940835917,26.5
19783,110,45,21.695501327965896,26.5
